,ticker,date,exchange_rate
780,KOF,2019-12-31,1.0
781,KOF,2020-12-31,1.0
782,KRO,2017-12-31,1.0
783,KRO,2018-12-31,1.0
784,KRO,2019-12-31,1.0
785,KRO,2020-12-31,1.0
786,KT,2017-12-31,1.0
787,KT,2018-12-31,1.0
788,KT,2019-12-31,1.0
789,KT,2020-12-31,1.0
790,LCI,2018-06-30,1.0
791,LCI,2019-06-30,1.0
792,LCI,2020-06-30,1.0
793,LCI,2021-06-30,1.0
794,LEA,2017-12-31,1.0
795,LEA,2018-12-31,1.0
796,LEA,2019-12-31,1.0
797,LEA,2020-12-31,1.0
798,LEN,2018-11-30,1.0
799,LEN,2019-11-30,1.0
800,LEN,2020-11-30,1.0
801,LEN,2021-11-30,1.0
802,LGIH,2017-12-31,1.0
803,LGIH,2018-12-31,1.0
804,LGIH,2019-12-31,1.0
805,LGIH,2020-12-31,1.0
806,LH,2017-12-31,1.0
807,LH,2018-12-31,1.0
808,LH,2019-12-31,1.0
809,LH,2020-12-31,1.0
810,LHX,2018-06-29,1.0
811,LHX,2019-06-28,1.0
812,LHX,2020-01-03,1.0
813,LHX,2021-01-01,1.0
814,LII,2017-12-31,1.0
815,LII,2018-12-31,1.0
816,LII,2019-12-31,1.0
817,LII,2020-12-31,1.0
818,LIN,2018-12-31,1.0
819,LIN,2019-12-31,1.0
820,LIN,2020-12-31,1.0
821,LIN,2021-12-31,1.0
822,LITE,2018-06-30,1.0
823,LITE,2019-06-29,1.0
824,LITE,2020-06-27,1.0
825,LITE,2021-07-03,1.0
826,LKQ,2017-12-31,1.0
827,LKQ,2018-12-31,1.0
828,LKQ,2019-12-31,1.0
829,LKQ,2020-12-31,1.0
830,LPX,2017-12-31,1.0
831,LPX,2018-12-31,1.0
832,LPX,2019-12-31,1.0
833,LPX,2020-12-31,1.0
834,LRCX,2018-06-24,1.0
835,LRCX,2019-06-30,1.0
836,LRCX,2020-06-28,1.0
837,LRCX,2021-06-27,1.0
838,LYLT,2018-12-31,1.0
839,LYLT,2019-12-31,1.0
840,LYLT,2020-12-31,1.0
841,LYLT,2021-12-31,1.0
842,MDC,2018-12-31,1.0
843,MDC,2019-12-31,1.0
844,MDC,2020-12-31,1.0
845,MDC,2021-12-31,1.0
846,MDLZ,2017-12-31,1.0
847,MDLZ,2018-12-31,1.0
848,MDLZ,2019-12-31,1.0
849,MDLZ,2020-12-31,1.0
850,MDT,2018-04-27,1.0
851,MDT,2019-04-26,1.0
852,MDT,2020-04-24,1.0
853,MDT,2021-04-30,1.0
854,MDU,2017-12-31,1.0
855,MDU,2018-12-31,1.0
856,MDU,2019-12-31,1.0
857,MDU,2020-12-31,1.0
858,MG,2017-12-31,1.0
859,MG,2018-12-31,1.0
860,MG,2019-12-31,1.0
861,MG,2020-12-31,1.0
862,MHK,2017-12-31,1.0
863,MHK,2018-12-31,1.0
864,MHK,2019-12-31,1.0
865,MHK,2020-12-31,1.0
866,MHO,2017-12-31,1.0
867,MHO,2018-12-31,1.0
868,MHO,2019-12-31,1.0
869,MHO,2020-12-31,1.0
870,MIR,2018-06-30,1.0
871,MIR,2019-06-30,1.0
872,MIR,2020-06-30,1.0
873,MIR,2021-06-30,1.0
874,MKSI,2018-12-31,1.0
875,MKSI,2019-12-31,1.0
876,MKSI,2020-12-31,1.0
877,MKSI,2021-12-31,1.0
878,MLKN,2018-06-02,1.0
879,MLKN,2019-06-01,1.0
880,MLKN,2020-05-30,1.0
881,MLKN,2021-05-29,1.0
882,MLM,2018-12-31,1.0
883,MLM,2019-12-31,1.0
884,MLM,2020-12-31,1.0
885,MLM,2021-12-31,1.0
886,MOG-A,2018-09-29,1.0
887,MOG-A,2019-09-28,1.0
888,MOG-A,2020-10-03,1.0
889,MOG-A,2021-10-02,1.0
890,MOS,2017-12-31,1.0
891,MOS,2018-12-31,1.0
892,MOS,2019-12-31,1.0
893,MOS,2020-12-31,1.0
894,MRVL,2018-02-03,1.0
895,MRVL,2019-02-02,1.0
896,MRVL,2020-02-01,1.0
897,MRVL,2021-01-30,1.0
898,MSFT,2018-06-30,1.0
899,MSFT,2019-06-30,1.0
900,MSFT,2020-06-30,1.0
901,MSFT,2021-06-30,1.0
902,MSI,2017-12-31,1.0
903,MSI,2018-12-31,1.0
904,MSI,2019-12-31,1.0
905,MSI,2020-12-31,1.0
906,MT,2017-12-31,1.0
907,MT,2018-12-31,1.0
908,MT,2019-12-31,1.0
909,MT,2020-12-31,1.0
910,MTH,2017-12-31,1.0
911,MTH,2018-12-31,1.0
912,MTH,2019-12-31,1.0
913,MTH,2020-12-31,1.0
914,MTW,2017-12-31,1.0
915,MTW,2018-12-31,1.0
916,MTW,2019-12-31,1.0
917,MTW,2020-12-31,1.0
918,MTX,2017-12-31,1.0
919,MTX,2018-12-31,1.0
920,MTX,2019-12-31,1.0
921,MTX,2020-12-31,1.0
922,MU,2018-08-30,1.0
923,MU,2019-08-29,1.0
924,MU,2020-09-03,1.0
925,MU,2021-09-02,1.0
926,MWA,2018-09-30,1.0
927,MWA,2019-09-30,1.0
928,MWA,2020-09-30,1.0
929,MWA,2021-09-30,1.0
930,NEM,2017-12-31,1.0
931,NEM,2018-12-31,1.0
932,NEM,2019-12-31,1.0
933,NEM,2020-12-31,1.0
934,NEU,2018-12-31,1.0
935,NEU,2019-12-31,1.0
936,NEU,2020-12-31,1.0
937,NEU,2021-12-31,1.0
938,NKE,2018-05-31,1.0
939,NKE,2019-05-31,1.0
940,NKE,2020-05-31,1.0
941,NKE,2021-05-31,1.0
942,NOKI34.SA,2017-12-31,0.30187017040449043
943,NOKI34.SA,2018-12-31,0.25765076507650764
944,NOKI34.SA,2019-12-31,0.24877649090949355
945,NOKI34.SA,2020-12-31,0.1925315760571115
946,NOMD,2018-12-31,1.0
947,NOMD,2019-12-31,1.0
948,NOMD,2020-12-31,1.0
949,NOMD,2021-12-31,1.0
950,NOV,2018-12-31,1.0
951,NOV,2019-12-31,1.0
952,NOV,2020-12-31,1.0
953,NOV,2021-12-31,1.0
954,NOVN,2017-12-31,1.0
955,NOVN,2018-12-31,1.0
956,NOVN,2019-12-31,1.0
957,NOVN,2020-12-31,1.0
958,NOVO-B.CO,2017-12-31,0.1610901422450268
959,NOVO-B.CO,2018-12-31,0.15333520817430665
960,NOVO-B.CO,2019-12-31,0.15035802716991234
961,NOVO-B.CO,2020-12-31,0.1649128465642597
962,NP,2017-12-31,1.0
963,NP,2018-12-31,1.0
964,NP,2019-12-31,1.0
965,NP,2020-12-31,1.0
966,NPO,2018-12-31,1.0
967,NPO,2019-12-31,1.0
968,NPO,2020-12-31,1.0
969,NPO,2021-12-31,1.0
970,NSC,2017-12-31,1.0
971,NSC,2018-12-31,1.0
972,NSC,2019-12-31,1.0
973,NSC,2020-12-31,1.0
974,NTCO3.SA,2017-12-31,0.30187017040449043
975,NTCO3.SA,2018-12-31,0.25765076507650764
976,NTCO3.SA,2019-12-31,0.24877649090949355
977,NTCO3.SA,2020-12-31,0.1925315760571115
978,NTR,2017-12-31,1.0
979,NTR,2018-12-31,1.0
980,NTR,2019-12-31,1.0
981,NTR,2020-12-31,1.0
982,NUE,2017-12-31,1.0
983,NUE,2018-12-31,1.0
984,NUE,2019-12-31,1.0
985,NUE,2020-12-31,1.0
986,NVDA,2018-01-28,1.0
987,NVDA,2019-01-27,1.0
988,NVDA,2020-01-26,1.0
989,NVDA,2021-01-31,1.0
990,NVR,2017-12-31,1.0
991,NVR,2018-12-31,1.0
992,NVR,2019-12-31,1.0
993,NVR,2020-12-31,1.0
994,NVT,2017-12-31,1.0
995,NVT,2018-12-31,1.0
996,NVT,2019-12-31,1.0
997,NVT,2020-12-31,1.0
998,NWSA,2018-06-30,1.0
999,NWSA,2019-06-30,1.0
1000,NWSA,2020-06-30,1.0
1001,NWSA,2021-06-30,1.0
1002,NXPI,2017-12-31,1.0
1003,NXPI,2018-12-31,1.0
1004,NXPI,2019-12-31,1.0
1005,NXPI,2020-12-31,1.0
1006,OC,2017-12-31,1.0
1007,OC,2018-12-31,1.0
1008,OC,2019-12-31,1.0
1009,OC,2020-12-31,1.0
1010,OCDX,2018-12-30,1.0
1011,OCDX,2019-12-29,1.0
1012,OCDX,2021-01-03,1.0
1013,OCDX,2022-01-02,1.0
1014,OGE,2018-12-31,1.0
1015,OGE,2019-12-31,1.0
1016,OGE,2020-12-31,1.0
1017,OGE,2021-12-31,1.0
1018,OGN,2018-12-31,1.0
1019,OGN,2019-12-31,1.0
1020,OGN,2020-12-31,1.0
1021,OGN,2021-12-31,1.0
1022,OGS,2018-12-31,1.0
1023,OGS,2019-12-31,1.0
1024,OGS,2020-12-31,1.0
1025,OGS,2021-12-31,1.0
1026,OSK,2018-09-30,1.0
1027,OSK,2019-09-30,1.0
1028,OSK,2020-09-30,1.0
1029,OSK,2021-09-30,1.0
1030,OTIS,2018-12-31,1.0
1031,OTIS,2019-12-31,1.0
1032,OTIS,2020-12-31,1.0
1033,OTIS,2021-12-31,1.0
1034,PAMP.BA,2017-12-31,0.0522
1035,PAMP.BA,2018-12-31,0.0266
1036,PAMP.BA,2019-12-31,0.0167
1037,PAMP.BA,2020-12-31,0.0119
1038,PFE,2017-12-31,1.0
1039,PFE,2018-12-31,1.0
1040,PFE,2019-12-31,1.0
1041,PFE,2020-12-31,1.0
1042,PG,2018-06-30,1.0
1043,PG,2019-06-30,1.0
1044,PG,2020-06-30,1.0
1045,PG,2021-06-30,1.0
1046,PH,2018-06-30,1.0
1047,PH,2019-06-30,1.0
1048,PH,2020-06-30,1.0
1049,PH,2021-06-30,1.0
1050,PHIA.AS,2018-12-31,1.145
1051,PHIA.AS,2019-12-31,1.1234
1052,PHIA.AS,2020-12-31,1.2271
1053,PHIA.AS,2021-12-31,1.1326
1054,PHM,2017-12-31,1.0
1055,PHM,2018-12-31,1.0
1056,PHM,2019-12-31,1.0
1057,PHM,2020-12-31,1.0
1058,PKG,2017-12-31,1.0
1059,PKG,2018-12-31,1.0
1060,PKG,2019-12-31,1.0
1061,PKG,2020-12-31,1.0
1062,PKI,2017-12-31,1.0
1063,PKI,2018-12-30,1.0
1064,PKI,2019-12-29,1.0
1065,PKI,2021-01-03,1.0
1066,PM,2017-12-31,1.0
1067,PM,2018-12-31,1.0
1068,PM,2019-12-31,1.0
1069,PM,2020-12-31,1.0
1070,PNR,2018-12-31,1.0
1071,PNR,2019-12-31,1.0
1072,PNR,2020-12-31,1.0
1073,PNR,2021-12-31,1.0
1074,POLY,2018-03-31,1.0
1075,POLY,2019-03-30,1.0
1076,POLY,2020-03-28,1.0
1077,POLY,2021-04-03,1.0
1078,PPC,2017-12-31,1.0
1079,PPC,2018-12-30,1.0
1080,PPC,2019-12-29,1.0
1081,PPC,2020-12-27,1.0
1082,PPL,2018-12-31,1.0
1083,PPL,2019-12-31,1.0
1084,PPL,2020-12-31,1.0
1085,PPL,2021-12-31,1.0
1086,PRGO,2017-12-31,1.0
1087,PRGO,2018-12-31,1.0
1088,PRGO,2019-12-31,1.0
1089,PRGO,2020-12-31,1.0
1090,PSX,2018-12-31,1.0
1091,PSX,2019-12-31,1.0
1092,PSX,2020-12-31,1.0
1093,PSX,2021-12-31,1.0
1094,PXD,2018-12-31,1.0
1095,PXD,2019-12-31,1.0
1096,PXD,2020-12-31,1.0
1097,PXD,2021-12-31,1.0
1098,QRVO,2018-03-31,1.0
1099,QRVO,2019-03-30,1.0
1100,QRVO,2020-03-28,1.0
1101,QRVO,2021-04-03,1.0
1102,REGI,2017-12-31,1.0
1103,REGI,2018-12-31,1.0
1104,REGI,2019-12-31,1.0
1105,REGI,2020-12-31,1.0
1106,REGN,2018-12-31,1.0
1107,REGN,2019-12-31,1.0
1108,REGN,2020-12-31,1.0
1109,REGN,2021-12-31,1.0
1110,REV,2017-12-31,1.0
1111,REV,2018-12-31,1.0
1112,REV,2019-12-31,1.0
1113,REV,2020-12-31,1.0
1114,REZI,2017-12-31,1.0
1115,REZI,2018-12-31,1.0
1116,REZI,2019-12-31,1.0
1117,REZI,2020-12-31,1.0
1118,RFP,2017-12-31,1.0
1119,RFP,2018-12-31,1.0
1120,RFP,2019-12-31,1.0
1121,RFP,2020-12-31,1.0
1122,RIG,2018-12-31,1.0
1123,RIG,2019-12-31,1.0
1124,RIG,2020-12-31,1.0
1125,RIG,2021-12-31,1.0
1126,ROLL,2018-03-31,1.0
1127,ROLL,2019-03-30,1.0
1128,ROLL,2020-03-28,1.0
1129,ROLL,2021-04-03,1.0
1130,ROP,2018-12-31,1.0
1131,ROP,2019-12-31,1.0
1132,ROP,2020-12-31,1.0
1133,ROP,2021-12-31,1.0
1134,RS,2018-12-31,1.0
1135,RS,2019-12-31,1.0
1136,RS,2020-12-31,1.0
1137,RS,2021-12-31,1.0
1138,RTX,2017-12-31,1.0
1139,RTX,2018-12-31,1.0
1140,RTX,2019-12-31,1.0
1141,RTX,2020-12-31,1.0
1142,SAN,2017-12-31,1.0
1143,SAN,2018-12-31,1.0
1144,SAN,2019-12-31,1.0
1145,SAN,2020-12-31,1.0
1146,SANM,2018-09-29,1.0
1147,SANM,2019-09-28,1.0
1148,SANM,2020-10-03,1.0
1149,SANM,2021-10-02,1.0
1150,SBUX,2018-09-30,1.0
1151,SBUX,2019-09-29,1.0
1152,SBUX,2020-09-27,1.0
1153,SBUX,2021-10-03,1.0
1154,SCS,2018-02-23,1.0
1155,SCS,2019-02-22,1.0
1156,SCS,2020-02-28,1.0
1157,SCS,2021-02-26,1.0
1158,SGMS,2017-12-31,1.0
1159,SGMS,2018-12-31,1.0
1160,SGMS,2019-12-31,1.0
1161,SGMS,2020-12-31,1.0
1162,SIG,2018-02-03,1.0
1163,SIG,2019-02-02,1.0
1164,SIG,2020-02-01,1.0
1165,SIG,2021-01-30,1.0
1166,SITE,2017-12-31,1.0
1167,SITE,2018-12-30,1.0
1168,SITE,2019-12-29,1.0
1169,SITE,2021-01-03,1.0
1170,SJM,2018-04-30,1.0
1171,SJM,2019-04-30,1.0
1172,SJM,2020-04-30,1.0
1173,SJM,2021-04-30,1.0
1174,SKM,2018-12-31,1.0
1175,SKM,2019-12-31,1.0
1176,SKM,2020-12-31,1.0
1177,SKM,2021-12-31,1.0
1178,SLVM,2018-12-31,1.0
1179,SLVM,2019-12-31,1.0
1180,SLVM,2020-12-31,1.0
1181,SN.L,2017-12-31,1.3517351757717841
1182,SN.L,2018-12-31,1.2800017886487876
1183,SN.L,2019-12-31,1.3204043253408555
1184,SN.L,2020-12-31,1.3649155200605096
1185,SNA,2018-12-29,1.0
1186,SNA,2019-12-28,1.0
1187,SNA,2021-01-02,1.0
1188,SNA,2022-01-01,1.0
1189,SNP,2017-12-31,1.0
1190,SNP,2018-12-31,1.0
1191,SNP,2019-12-31,1.0
1192,SNP,2020-12-31,1.0
1193,SNX,2018-11-30,1.0
1194,SNX,2019-11-30,1.0
1195,SNX,2020-11-30,1.0
1196,SNX,2021-11-30,1.0
1197,SOL.JO,2018-06-30,0.1261
1198,SOL.JO,2019-07-01,0.1261
1199,SOL.JO,2020-06-30,0.1261
1200,SOL.JO,2021-06-30,0.1261
1201,SOY.TO,2018-12-29,0.7341366491475452
1202,SOY.TO,2019-12-28,0.7643229166666666
1203,SOY.TO,2021-01-02,0.7849421096398644
1204,SOY.TO,2022-01-01,0.7869103036198152
1205,SQM,2017-12-31,1.0
1206,SQM,2018-12-31,1.0
1207,SQM,2019-12-31,1.0
1208,SQM,2020-12-31,1.0
1209,SRE,2017-12-31,1.0
1210,SRE,2018-12-31,1.0
1211,SRE,2019-12-31,1.0
1212,SRE,2020-12-31,1.0
1213,SSW.JO,2017-12-31,0.1261
1214,SSW.JO,2018-12-31,0.1261
1215,SSW.JO,2019-12-31,0.1261
1216,SSW.JO,2020-12-31,0.1261
1217,STE,2018-03-31,1.0
1218,STE,2019-03-31,1.0
1219,STE,2020-03-31,1.0
1220,STE,2021-03-31,1.0
1221,STLA,2017-12-31,1.0
1222,STLA,2018-12-31,1.0
1223,STLA,2019-12-31,1.0
1224,STLA,2020-12-31,1.0
1225,STLD,2018-12-31,1.0
1226,STLD,2019-12-31,1.0
1227,STLD,2020-12-31,1.0
1228,STLD,2021-12-31,1.0
1229,STM,2017-12-31,1.0
1230,STM,2018-12-31,1.0
1231,STM,2019-12-31,1.0
1232,STM,2020-12-31,1.0
1233,STZ,2018-02-28,1.0
1234,STZ,2019-02-28,1.0
1235,STZ,2020-02-29,1.0
1236,STZ,2021-02-28,1.0
1237,SU,2017-12-31,1.0
1238,SU,2018-12-31,1.0
1239,SU,2019-12-31,1.0
1240,SU,2020-12-31,1.0
1241,SWK,2017-12-30,1.0
1242,SWK,2018-12-29,1.0
1243,SWK,2019-12-28,1.0
1244,SWK,2021-01-02,1.0
1245,SWKS,2018-09-28,1.0
1246,SWKS,2019-09-27,1.0
1247,SWKS,2020-10-02,1.0
1248,SWKS,2021-10-01,1.0
1249,SWM,2018-12-31,1.0
1250,SWM,2019-12-31,1.0
1251,SWM,2020-12-31,1.0
1252,SWM,2021-12-31,1.0
1253,TAP,2017-12-31,1.0
1254,TAP,2018-12-31,1.0
1255,TAP,2019-12-31,1.0
1256,TAP,2020-12-31,1.0
1257,TDS,2018-12-31,1.0
1258,TDS,2019-12-31,1.0
1259,TDS,2020-12-31,1.0
1260,TDS,2021-12-31,1.0
1261,TDY,2017-12-31,1.0
1262,TDY,2018-12-30,1.0
1263,TDY,2019-12-29,1.0
1264,TDY,2021-01-03,1.0
1265,TECK-B.TO,2018-12-31,0.7337391861582826
1266,TECK-B.TO,2019-12-31,0.7695574736265242
1267,TECK-B.TO,2020-12-31,0.7849421096398644
1268,TECK-B.TO,2021-12-31,0.7869103036198152
1269,TEL,2018-09-28,1.0
1270,TEL,2019-09-27,1.0
1271,TEL,2020-09-25,1.0
1272,TEL,2021-09-24,1.0
1273,TFX,2017-12-31,1.0
1274,TFX,2018-12-31,1.0
1275,TFX,2019-12-31,1.0
1276,TFX,2020-12-31,1.0
1277,TGI,2018-03-31,1.0
1278,TGI,2019-03-31,1.0
1279,TGI,2020-03-31,1.0
1280,TGI,2021-03-31,1.0
1281,THO,2018-07-31,1.0
1282,THO,2019-07-31,1.0
1283,THO,2020-07-31,1.0
1284,THO,2021-07-31,1.0
1285,TKR,2018-12-31,1.0
1286,TKR,2019-12-31,1.0
1287,TKR,2020-12-31,1.0
1288,TKR,2021-12-31,1.0
1289,TMHC,2017-12-31,1.0
1290,TMHC,2018-12-31,1.0
1291,TMHC,2019-12-31,1.0
1292,TMHC,2020-12-31,1.0
1293,TMO,2018-12-31,1.0
1294,TMO,2019-12-31,1.0
1295,TMO,2020-12-31,1.0
1296,TMO,2021-12-31,1.0
1297,TNC,2017-12-31,1.0
1298,TNC,2018-12-31,1.0
1299,TNC,2019-12-31,1.0
1300,TNC,2020-12-31,1.0
1301,TNL,2017-12-31,1.0
1302,TNL,2018-12-31,1.0
1303,TNL,2019-12-31,1.0
1304,TNL,2020-12-31,1.0
1305,TOL,2018-10-31,1.0
1306,TOL,2019-10-31,1.0
1307,TOL,2020-10-31,1.0
1308,TOL,2021-10-31,1.0
1309,TPH,2017-12-31,1.0
1310,TPH,2018-12-31,1.0
1311,TPH,2019-12-31,1.0
1312,TPH,2020-12-31,1.0
1313,TRMB,2017-12-29,1.0
1314,TRMB,2018-12-28,1.0
1315,TRMB,2020-01-03,1.0
1316,TRMB,2021-01-01,1.0
1317,TRS,2017-12-31,1.0
1318,TRS,2018-12-31,1.0
1319,TRS,2019-12-31,1.0
1320,TRS,2020-12-31,1.0
1321,TSLA,2017-12-31,1.0
1322,TSLA,2018-12-31,1.0
1323,TSLA,2019-12-31,1.0
1324,TSLA,2020-12-31,1.0
1325,TSN,2018-09-29,1.0
1326,TSN,2019-09-28,1.0
1327,TSN,2020-10-03,1.0
1328,TSN,2021-10-02,1.0
1329,TT,2017-12-31,1.0
1330,TT,2018-12-31,1.0
1331,TT,2019-12-31,1.0
1332,TT,2020-12-31,1.0
1333,TTC,2018-10-31,1.0
1334,TTC,2019-10-31,1.0
1335,TTC,2020-10-31,1.0
1336,TTC,2021-10-31,1.0
1337,TTE,2018-12-31,1.0
1338,TTE,2019-12-31,1.0
1339,TTE,2020-12-31,1.0
1340,TTE,2021-12-31,1.0
1341,TTMI,2018-12-31,1.0
1342,TTMI,2019-12-30,1.0
1343,TTMI,2020-12-28,1.0
1344,TTMI,2022-01-03,1.0
1345,TUP,2018-12-29,1.0
1346,TUP,2019-12-28,1.0
1347,TUP,2020-12-26,1.0
1348,TUP,2021-12-25,1.0
1349,TXN,2018-12-31,1.0
1350,TXN,2019-12-31,1.0
1351,TXN,2020-12-31,1.0
1352,TXN,2021-12-31,1.0
1353,TXT,2018-12-29,1.0
1354,TXT,2020-01-04,1.0
1355,TXT,2021-01-02,1.0
1356,TXT,2022-01-01,1.0
1357,UCTT,2017-12-29,1.0
1358,UCTT,2018-12-28,1.0
1359,UCTT,2019-12-27,1.0
1360,UCTT,2020-12-25,1.0
1361,UHS,2017-12-31,1.0
1362,UHS,2018-12-31,1.0
1363,UHS,2019-12-31,1.0
1364,UHS,2020-12-31,1.0
1365,USM,2018-12-31,1.0
1366,USM,2019-12-31,1.0
1367,USM,2020-12-31,1.0
1368,USM,2021-12-31,1.0
1369,UVV,2018-03-31,1.0
1370,UVV,2019-03-31,1.0
1371,UVV,2020-03-31,1.0
1372,UVV,2021-03-31,1.0
1373,VALE3.SA,2017-12-31,0.30187017040449043
1374,VALE3.SA,2018-12-31,0.25765076507650764
1375,VALE3.SA,2019-12-31,0.24877649090949355
1376,VALE3.SA,2020-12-31,0.1925315760571115
1377,VIPS,2017-12-31,1.0
1378,VIPS,2018-12-31,1.0
1379,VIPS,2019-12-31,1.0
1380,VIPS,2020-12-31,1.0
1381,VLO,2018-12-31,1.0
1382,VLO,2019-12-31,1.0
1383,VLO,2020-12-31,1.0
1384,VLO,2021-12-31,1.0
1385,VMC,2018-12-31,1.0
1386,VMC,2019-12-31,1.0
1387,VMC,2020-12-31,1.0
1388,VMC,2021-12-31,1.0
1389,VMI,2017-12-30,1.0
1390,VMI,2018-12-29,1.0
1391,VMI,2019-12-28,1.0
1392,VMI,2020-12-26,1.0
1393,VREX,2018-09-28,1.0
1394,VREX,2019-09-27,1.0
1395,VREX,2020-10-02,1.0
1396,VREX,2021-10-01,1.0
1397,VSAT,2018-03-31,1.0
1398,VSAT,2019-03-31,1.0
1399,VSAT,2020-03-31,1.0
1400,VSAT,2021-03-31,1.0
1401,VSH,2018-12-31,1.0
1402,VSH,2019-12-31,1.0
1403,VSH,2020-12-31,1.0
1404,VSH,2021-12-31,1.0
1405,VSTO,2018-03-31,1.0
1406,VSTO,2019-03-31,1.0
1407,VSTO,2020-03-31,1.0
1408,VSTO,2021-03-31,1.0
1409,WAB,2018-12-31,1.0
1410,WAB,2019-12-31,1.0
1411,WAB,2020-12-31,1.0
1412,WAB,2021-12-31,1.0
1413,WDC,2018-06-29,1.0
1414,WDC,2019-06-28,1.0
1415,WDC,2020-07-03,1.0
1416,WDC,2021-07-02,1.0
1417,WEBR,2018-09-30,1.0
1418,WEBR,2019-09-30,1.0
1419,WEBR,2020-09-30,1.0
1420,WEBR,2021-09-30,1.0
1421,WEED.TO,2018-03-31,0.7751494180559925
1422,WEED.TO,2019-03-31,0.749
1423,WEED.TO,2020-03-31,0.7015431901133379
1424,WEED.TO,2021-03-31,0.7931944256528211
1425,WFG,2017-12-31,1.0
1426,WFG,2018-12-31,1.0
1427,WFG,2019-12-31,1.0
1428,WFG,2020-12-31,1.0
1429,WGO,2018-08-25,1.0
1430,WGO,2019-08-31,1.0
1431,WGO,2020-08-29,1.0
1432,WGO,2021-08-28,1.0
1433,WLK,2017-12-31,1.0
1434,WLK,2018-12-31,1.0
1435,WLK,2019-12-31,1.0
1436,WLK,2020-12-31,1.0
1437,WMS,2018-03-31,1.0
1438,WMS,2019-03-31,1.0
1439,WMS,2020-03-31,1.0
1440,WMS,2021-03-31,1.0
1441,WMT,2019-01-31,1.0
1442,WMT,2020-01-31,1.0
1443,WMT,2021-01-31,1.0
1444,WMT,2022-01-31,1.0
1445,WOR,2018-05-31,1.0
1446,WOR,2019-05-31,1.0
1447,WOR,2020-05-31,1.0
1448,WOR,2021-05-31,1.0
1449,WRK,2018-09-30,1.0
1450,WRK,2019-09-30,1.0
1451,WRK,2020-09-30,1.0
1452,WRK,2021-09-30,1.0
1453,WY,2018-12-31,1.0
1454,WY,2019-12-31,1.0
1455,WY,2020-12-31,1.0
1456,WY,2021-12-31,1.0
1457,XOM,2018-12-31,1.0
1458,XOM,2019-12-31,1.0
1459,XOM,2020-12-31,1.0
1460,XOM,2021-12-31,1.0
1461,XRAY,2017-12-31,1.0
1462,XRAY,2018-12-31,1.0
1463,XRAY,2019-12-31,1.0
1464,XRAY,2020-12-31,1.0
1465,XRX,2017-12-31,1.0
1466,XRX,2018-12-31,1.0
1467,XRX,2019-12-31,1.0
1468,XRX,2020-12-31,1.0
1469,YRI.TO,2017-12-31,0.7974599374958442
1470,YRI.TO,2018-12-31,0.7337391861582826
1471,YRI.TO,2019-12-31,0.7695574736265242
1472,YRI.TO,2020-12-31,0.7849421096398644
1473,ZBH,2018-12-31,1.0
1474,ZBH,2019-12-31,1.0
1475,ZBH,2020-12-31,1.0
1476,ZBH,2021-12-31,1.0
1477,ZBRA,2017-12-31,1.0
1478,ZBRA,2018-12-31,1.0
1479,ZBRA,2019-12-31,1.0
1480,ZBRA,2020-12-31,1.0
1481,ZWS,2019-03-31,1.0
1482,ZWS,2020-03-31,1.0
1483,ZWS,2020-12-31,1.0
1484,ZWS,2021-12-31,1.0
