ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude,date2,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
TNL,2018-12-31,24000000.0,2018000000.0,-362000000.0,5204000000.0,,-634000000.0,396000000.0,-574000000.0,130000000.0,3931000000.0,483000000.0,,-725000000.0,-6095000000.0,1442000000.0,218000000.0,138000000.0,3173000000.0,-1771000000.0,922000000.0,546000000.0,1494000000.0,758000000.0,-194000000.0,672000000.0,-12000000.0,-642000000.0,-330000000.0,11000000.0,672000000.0,266000000.0,,,-690000000.0,,,3227000000.0,1122000000.0,5000000.0,5235000000.0,1913000000.0,406000000.0,-52000000.0,,442000000.0,291000000.0,-27000000.0,110000000.0,186000000.0,,-43000000.0,275000000.0,358000000.0,4077000000.0,758000000.0,-170000000.0,1224000000.0,-9000000.0,-139000000.0,280000000.0,1623000000.0,25000000.0,7727000000.0,2000000.0,66000000.0,7158000000.0,866000000.0,29000000.0,-99000000.0,Travel + Leisure Co.,USD,Consumer Cyclical,Travel Services,-81.4666,28.3957,2018,5238000000.0,3582000000.0,121000000.0,343000000.0,280000000.0,442000000.0,
TNL,2019-12-31,25000000.0,2102000000.0,-147000000.0,5327000000.0,,-19000000.0,680000000.0,-530000000.0,191000000.0,4042000000.0,592000000.0,40000000.0,-66000000.0,-6435000000.0,1785000000.0,355000000.0,121000000.0,3215000000.0,-1836000000.0,970000000.0,623000000.0,-107000000.0,827000000.0,-166000000.0,507000000.0,98000000.0,-577000000.0,-340000000.0,11000000.0,507000000.0,489000000.0,,,313000000.0,,,3380000000.0,1154000000.0,6000000.0,5530000000.0,1940000000.0,18000000.0,-52000000.0,,452000000.0,86000000.0,13000000.0,106000000.0,162000000.0,,-63000000.0,336000000.0,147000000.0,4118000000.0,827000000.0,-162000000.0,1199000000.0,1000000.0,-141000000.0,-289000000.0,1643000000.0,35000000.0,7977000000.0,2000000.0,73000000.0,7453000000.0,619000000.0,26000000.0,-108000000.0,Travel + Leisure Co.,USD,Consumer Cyclical,Travel Services,-81.4666,28.3957,2019,5755000000.0,4049000000.0,144000000.0,344000000.0,-289000000.0,452000000.0,
TNL,2020-12-31,29000000.0,937000000.0,-360000000.0,5591000000.0,,4000000.0,-276000000.0,-975000000.0,-23000000.0,2160000000.0,438000000.0,625000000.0,-65000000.0,-6524000000.0,1390000000.0,1196000000.0,126000000.0,2076000000.0,-2261000000.0,964000000.0,567000000.0,-49000000.0,84000000.0,-138000000.0,-255000000.0,815000000.0,267000000.0,-128000000.0,7000000.0,-255000000.0,-253000000.0,,,810000000.0,,,2694000000.0,727000000.0,7000000.0,5786000000.0,1223000000.0,-2000000.0,-16000000.0,,374000000.0,74000000.0,-119000000.0,90000000.0,143000000.0,,38000000.0,322000000.0,121000000.0,4157000000.0,84000000.0,-192000000.0,1347000000.0,4000000.0,-121000000.0,502000000.0,1466000000.0,26000000.0,8581000000.0,2000000.0,62000000.0,7613000000.0,1203000000.0,27000000.0,-69000000.0,Travel + Leisure Co.,USD,Consumer Cyclical,Travel Services,-81.4666,28.3957,2020,6575000000.0,4902000000.0,115000000.0,305000000.0,502000000.0,374000000.0,
TOL,2018-10-31,,1631902000.0,124395000.0,9348482000.0,,3799000.0,933916000.0,4760199000.0,185765000.0,7143258000.0,43957000.0,,81266000.0,-1130184000.0,5161551000.0,1182195000.0,25259000.0,6333737000.0,4760199000.0,,193281000.0,-3501000.0,809521000.0,-61704000.0,748151000.0,455176000.0,-99604000.0,-503159000.0,13392000.0,748151000.0,748151000.0,105699000.0,,340671000.0,,,223228000.0,822381000.0,8713000.0,3548176000.0,5511356000.0,,694000.0,,588211000.0,588706000.0,-143598000.0,,271014000.0,,-39585000.0,,321775000.0,727053000.0,809521000.0,-3760000.0,7598219000.0,,57927000.0,-214301000.0,410864000.0,431813000.0,5475678000.0,1779000.0,362098000.0,10244590000.0,1516638000.0,,-28232000.0,"Toll Brothers, Inc.",USD,Consumer Cyclical,Residential Construction,-75.2022,40.1386,2018,3698176000.0,8183397000.0,,574169000.0,-214301000.0,602401000.0,
TOL,2019-10-31,,1602405000.0,63706000.0,9746963000.0,,2416000.0,787170000.0,5071816000.0,197163000.0,7223966000.0,139969000.0,,-75914000.0,-431014000.0,4774422000.0,1286014000.0,72149000.0,6500502000.0,5071816000.0,,273412000.0,-6131000.0,723464000.0,-63641000.0,590007000.0,103233000.0,-185261000.0,-233523000.0,17369000.0,590007000.0,590007000.0,91367000.0,,27412000.0,,,235817000.0,878941000.0,46877000.0,3771347000.0,5621561000.0,,-5831000.0,,437661000.0,590063000.0,-40236000.0,,441511000.0,,-31511000.0,,326043000.0,726879000.0,723464000.0,-2440000.0,7873048000.0,,-64518000.0,-258514000.0,385596000.0,366252000.0,5709445000.0,1529000.0,348599000.0,10828138000.0,1552502000.0,,-86971000.0,"Toll Brothers, Inc.",USD,Consumer Cyclical,Residential Construction,-75.2022,40.1386,2019,3921347000.0,8579731000.0,,350690000.0,-258514000.0,437661000.0,79647000.0
TOL,2020-10-31,,1473585000.0,-20733000.0,9580814000.0,,698000.0,586901000.0,4875235000.0,140277000.0,7077659000.0,187533000.0,,-177845000.0,-1007652000.0,5164086000.0,1370944000.0,68873000.0,6470025000.0,4875235000.0,,421129000.0,-1718000.0,607634000.0,-56588000.0,446624000.0,76961000.0,-176293000.0,-634057000.0,24856000.0,446624000.0,446624000.0,-24247000.0,,-85804000.0,,,189060000.0,865951000.0,52241000.0,3809673000.0,5604074000.0,,-7198000.0,,1008117000.0,656199000.0,352858000.0,,633089000.0,,60877000.0,,333800000.0,717272000.0,607634000.0,-2440000.0,7658906000.0,,71835000.0,-753311000.0,459406000.0,430701000.0,6138257000.0,1529000.0,411397000.0,11065733000.0,1744422000.0,,-109564000.0,"Toll Brothers, Inc.",USD,Consumer Cyclical,Residential Construction,-75.2022,40.1386,2020,4083040000.0,8239064000.0,,898553000.0,-753311000.0,1008117000.0,15617000.0
TOL,2021-10-31,,1969435000.0,51102000.0,10051004000.0,,652000.0,1100315000.0,5295024000.0,266688000.0,8790361000.0,66719000.0,,-4236000.0,-390547000.0,4969839000.0,1638494000.0,76250000.0,7741148000.0,5295024000.0,,406731000.0,-5491000.0,1049213000.0,-76623000.0,833627000.0,287808000.0,135806000.0,-378256000.0,10487000.0,833627000.0,833627000.0,-18428000.0,,-561200000.0,,,84399000.0,920222000.0,45431000.0,3415523000.0,6820926000.0,,1109000.0,,1303127000.0,766233000.0,-196227000.0,,481014000.0,,146996000.0,,377267000.0,714453000.0,1049213000.0,,7915884000.0,,214825000.0,-1011083000.0,636379000.0,599101000.0,6197395000.0,1279000.0,562466000.0,11537850000.0,2047861000.0,,-66878000.0,"Toll Brothers, Inc.",USD,Consumer Cyclical,Residential Construction,-75.2022,40.1386,2021,3679283000.0,8438070000.0,,1236249000.0,-1011083000.0,1303127000.0,
TPH,2018-12-31,,710259000.0,-5897000.0,3589706000.0,,,362065000.0,2056924000.0,90552000.0,3262747000.0,33633000.0,,-95412000.0,,1396787000.0,277696000.0,29097000.0,2894785000.0,1896497000.0,139304000.0,54198000.0,-2194000.0,367962000.0,,269911000.0,-5218000.0,74545000.0,-152112000.0,1943000.0,269911000.0,271513000.0,-2274000.0,,-68105000.0,,,49973000.0,342297000.0,13000.0,1410804000.0,2552488000.0,,,,310662000.0,86748000.0,-91757000.0,2424000.0,74462000.0,,-7989000.0,21123000.0,13995000.0,658720000.0,367962000.0,,3216059000.0,,3222000.0,-220468000.0,169927000.0,5410000.0,1827266000.0,1417000.0,81313000.0,3884203000.0,246535000.0,67768000.0,-31651000.0,"Tri Pointe Homes, Inc.",USD,Consumer Cyclical,Residential Construction,-117.8264,33.6607,2018,1410804000.0,3384195000.0,13995000.0,279011000.0,-220468000.0,310662000.0,8000.0
TPH,2019-12-31,,643900000.0,-18070000.0,3518035000.0,,,271087000.0,2186530000.0,63900000.0,3083015000.0,57489000.0,,-37258000.0,,1603974000.0,329011000.0,28396000.0,2793858000.0,2026637000.0,139304000.0,108750000.0,-3125000.0,289157000.0,,207187000.0,51315000.0,-17684000.0,-92836000.0,449000.0,207187000.0,207187000.0,-7022000.0,,-131895000.0,,,70236000.0,354743000.0,12000.0,1283985000.0,2439115000.0,,,,315980000.0,78483000.0,120272000.0,4345000.0,60267000.0,,-64487000.0,20589000.0,29282000.0,581195000.0,289157000.0,,3065436000.0,,-15193000.0,-227407000.0,124237000.0,11745000.0,1672148000.0,1361000.0,66120000.0,3858690000.0,207801000.0,49904000.0,-30282000.0,"Tri Pointe Homes, Inc.",USD,Consumer Cyclical,Residential Construction,-117.8264,33.6607,2019,1340110000.0,3085723000.0,29282000.0,285698000.0,-227407000.0,315980000.0,46000.0
TPH,2020-12-31,,743768000.0,-18481000.0,3632001000.0,,,373377000.0,2232537000.0,91170000.0,3260447000.0,34326000.0,,-88040000.0,,1886181000.0,621295000.0,29497000.0,2868589000.0,2074008000.0,139304000.0,101292000.0,-4768000.0,391858000.0,,282207000.0,292284000.0,5725000.0,-256197000.0,3112000.0,282207000.0,282207000.0,-65271000.0,,50188000.0,,,68938000.0,351910000.0,12000.0,1343001000.0,2516679000.0,,,,587989000.0,108044000.0,157060000.0,3073000.0,55102000.0,,65604000.0,19225000.0,16642000.0,345137000.0,391858000.0,,2910142000.0,,13570000.0,-207665000.0,149729000.0,75056000.0,1789431000.0,1219000.0,79690000.0,4021980000.0,255664000.0,47525000.0,-22797000.0,"Tri Pointe Homes, Inc.",USD,Consumer Cyclical,Residential Construction,-117.8264,33.6607,2020,1396240000.0,3158404000.0,16642000.0,565192000.0,-207665000.0,587989000.0,28000.0
TRMB,2018-12-28,,1786900000.0,-90500000.0,1089100000.0,,2500000.0,278000000.0,2674400000.0,-5300000.0,3108400000.0,53000000.0,256200000.0,-1649600000.0,-186100000.0,1268300000.0,172500000.0,215200000.0,2739900000.0,-1609900000.0,3540000000.0,212900000.0,-9100000.0,368500000.0,,282800000.0,-186000000.0,-51000000.0,-93000000.0,40200000.0,282800000.0,283300000.0,179000000.0,,1051300000.0,,,512600000.0,792700000.0,400000.0,1712300000.0,1321500000.0,,-186100000.0,446100000.0,486700000.0,482200000.0,-45000000.0,41300000.0,190100000.0,,-42600000.0,744300000.0,106000000.0,1591900000.0,368500000.0,-73200000.0,298000000.0,-12500000.0,74300000.0,989400000.0,334100000.0,,3101600000.0,300000.0,147600000.0,5776400000.0,1055200000.0,12200000.0,-67600000.0,Trimble Inc.,USD,Technology,Scientific & Technical Instruments,-122.0177,37.3886,2018,1968500000.0,33900000.0,512600000.0,419100000.0,989400000.0,486700000.0,
TRMB,2020-01-03,,1876100000.0,-79500000.0,1211800000.0,,14500000.0,344800000.0,3119000000.0,-169700000.0,3264300000.0,-147300000.0,219000000.0,-275300000.0,-176800000.0,1602800000.0,189200000.0,207200000.0,2840000000.0,-1240300000.0,3680600000.0,381700000.0,-14400000.0,424300000.0,,514300000.0,16700000.0,-96000000.0,-179800000.0,29100000.0,514300000.0,514500000.0,,,-127500000.0,,,608200000.0,814300000.0,1400000.0,1624200000.0,1388200000.0,,-176800000.0,469700000.0,585000000.0,659600000.0,-21300000.0,45400000.0,687900000.0,,-34600000.0,678700000.0,102300000.0,1692800000.0,424300000.0,-82400000.0,312100000.0,-400000.0,162700000.0,-292600000.0,591700000.0,,3520300000.0,200000.0,159300000.0,6640700000.0,1190300000.0,475500000.0,-69000000.0,Trimble Inc.,USD,Technology,Scientific & Technical Instruments,-122.0177,37.3886,2020,1656400000.0,-29900000.0,620500000.0,615200000.0,-400300000.0,672000000.0,
TRMB,2021-01-01,,1850100000.0,-73200000.0,1281400000.0,,26900000.0,395000000.0,3596900000.0,4400000.0,3147700000.0,61000000.0,255800000.0,-231800000.0,-98500000.0,1893400000.0,237700000.0,197500000.0,2679500000.0,-859700000.0,3876500000.0,380700000.0,-16500000.0,468200000.0,,389900000.0,48500000.0,-14000000.0,-81600000.0,10000000.0,389900000.0,390600000.0,,,-312200000.0,,,620500000.0,748200000.0,1700000.0,1291400000.0,1297600000.0,,-98500000.0,475900000.0,672000000.0,711700000.0,-5000000.0,51300000.0,758200000.0,,-7400000.0,580100000.0,121500000.0,1801700000.0,468200000.0,-77600000.0,301700000.0,8600000.0,50000000.0,-400300000.0,566400000.0,,3278300000.0,300000.0,143200000.0,6876900000.0,1311300000.0,510200000.0,-56800000.0,Trimble Inc.,USD,Technology,Scientific & Technical Instruments,-122.0177,37.3886,2021,1414600000.0,262000000.0,624800000.0,704400000.0,-447700000.0,750500000.0,20800000.0
TRS,2018-12-31,,200110000.0,-7900000.0,411810000.0,,-1440000.0,92360000.0,620450000.0,18650000.0,705030000.0,22030000.0,,-24800000.0,-16850000.0,-179660000.0,108150000.0,40490000.0,604770000.0,135910000.0,316650000.0,171950000.0,,100260000.0,,83300000.0,80570000.0,-9570000.0,-14520000.0,,83300000.0,73710000.0,,,-9430000.0,,,97170000.0,85140000.0,,293560000.0,504920000.0,9590000.0,-16850000.0,,129320000.0,30420000.0,-14680000.0,,32220000.0,,8790000.0,167890000.0,72430000.0,816500000.0,100260000.0,-13910000.0,127160000.0,,-2330000.0,-23950000.0,44780000.0,,480070000.0,460000.0,67420000.0,1100520000.0,141730000.0,1080000.0,-23420000.0,TriMas Corporation,USD,Industrials,Specialty Industrial Machinery,-83.2359,42.587,2018,293560000.0,270080000.0,123110000.0,104270000.0,-23950000.0,129320000.0,250000.0
TRS,2019-12-31,,194200000.0,-10060000.0,434040000.0,,-2240000.0,78260000.0,697480000.0,16320000.0,723530000.0,-51960000.0,,29080000.0,-6000000.0,-79850000.0,172470000.0,43500000.0,635210000.0,201450000.0,334640000.0,242180000.0,,88320000.0,,98620000.0,64320000.0,3280000.0,-40080000.0,,98620000.0,61940000.0,,,-280000.0,,,108860000.0,90860000.0,,294690000.0,529330000.0,36680000.0,-6000000.0,,75600000.0,,740000.0,,20450000.0,,-6930000.0,161390000.0,,782880000.0,88320000.0,-13950000.0,132660000.0,,-12780000.0,-40360000.0,57640000.0,,495220000.0,450000.0,72670000.0,1192700000.0,119790000.0,500000.0,-29670000.0,TriMas Corporation,USD,Industrials,Specialty Industrial Machinery,-83.2359,42.587,2019,322890000.0,314250000.0,108860000.0,45930000.0,-40360000.0,75600000.0,
TRS,2020-12-31,,203980000.0,-174663400.0,351830000.0,,,-102710000.0,584250000.0,-22950000.0,769970000.0,133800000.0,,-232070000.0,-5620000.0,-159610000.0,73950000.0,49770000.0,698016600.0,74080000.0,303970000.0,290880000.0,,71953400.0,,-79760000.0,-98520000.0,9580000.0,-42020000.0,,-79760000.0,-79760000.0,,,48160000.0,,,113410000.0,115106600.0,,351290000.0,565990000.0,,-5620000.0,,127410000.0,,3980000.0,,41000000.0,,4400000.0,206200000.0,,749050000.0,71953400.0,-14660000.0,149380000.0,,4490000.0,6140000.0,89540000.0,,609630000.0,430000.0,69910000.0,1193880000.0,137190000.0,19580000.0,-40480000.0,TriMas Corporation,USD,Industrials,Specialty Industrial Machinery,-83.2359,42.587,2020,384640000.0,214640000.0,113410000.0,86930000.0,6140000.0,127410000.0,
TSLA,2018-12-31,,4042000000.0,-752000000.0,8307000000.0,,46000000.0,-1005000000.0,4923000000.0,58000000.0,21461000000.0,969000000.0,2284000000.0,-2337000000.0,-8000000.0,-5318000000.0,3686000000.0,1888000000.0,21714000000.0,4573000000.0,68000000.0,19691000000.0,189000000.0,-253000000.0,,-976000000.0,312000000.0,-497000000.0,,296000000.0,-976000000.0,-1063000000.0,,,89000000.0,,,949000000.0,2835000000.0,1390000000.0,8461000000.0,17419000000.0,,-8000000.0,1460000000.0,2098000000.0,2955000000.0,-1023000000.0,,1380000000.0,,-625000000.0,282000000.0,193000000.0,10249000000.0,-253000000.0,-653000000.0,3113000000.0,-23000000.0,2203000000.0,574000000.0,2318000000.0,12000000.0,23427000000.0,,3405000000.0,29740000000.0,9993000000.0,,-2319000000.0,"Tesla, Inc.",USD,Consumer Cyclical,Auto Manufacturers,-97.6243,30.2562,2018,13827271000.0,-1685828000.0,949022000.0,-221714000.0,573755000.0,2097802000.0,
TSLA,2019-12-31,,4069000000.0,-745000000.0,12103000000.0,,46000000.0,-665000000.0,6618000000.0,110000000.0,24578000000.0,1336000000.0,1399000000.0,-1436000000.0,-36000000.0,-6083000000.0,6268000000.0,2092000000.0,24498000000.0,6081000000.0,198000000.0,20199000000.0,-380000000.0,80000000.0,,-862000000.0,2506000000.0,-367000000.0,,1111000000.0,-870000000.0,-775000000.0,,,798000000.0,,,1324000000.0,2646000000.0,1492000000.0,10375000000.0,20509000000.0,,-36000000.0,1343000000.0,2405000000.0,3693000000.0,-429000000.0,,1469000000.0,,-1000000000.0,339000000.0,246000000.0,12736000000.0,80000000.0,-725000000.0,3552000000.0,8000000.0,1447000000.0,1529000000.0,2969000000.0,1000000.0,26199000000.0,1000000.0,3771000000.0,34309000000.0,10667000000.0,,-1432000000.0,"Tesla, Inc.",USD,Consumer Cyclical,Auto Manufacturers,-97.6243,30.2562,2019,14697000000.0,1436000000.0,1324000000.0,968000000.0,1529000000.0,2405000000.0,
TSLA,2020-12-31,,6630000000.0,-797000000.0,26717000000.0,,123000000.0,1154000000.0,22225000000.0,292000000.0,31536000000.0,2536000000.0,1758000000.0,-3132000000.0,363000000.0,-5399000000.0,19384000000.0,2322000000.0,29585000000.0,21705000000.0,207000000.0,23375000000.0,-225000000.0,1951000000.0,,721000000.0,13118000000.0,-652000000.0,,12686000000.0,690000000.0,862000000.0,,,-2488000000.0,,,1903000000.0,3188000000.0,1454000000.0,8571000000.0,24906000000.0,,363000000.0,1491000000.0,5943000000.0,4147000000.0,-422000000.0,,1536000000.0,,-1165000000.0,313000000.0,238000000.0,27260000000.0,1951000000.0,-784000000.0,4101000000.0,334000000.0,2423000000.0,9973000000.0,3302000000.0,,28469000000.0,1000000.0,6051000000.0,52148000000.0,14248000000.0,,-3232000000.0,"Tesla, Inc.",USD,Consumer Cyclical,Auto Manufacturers,-97.6243,30.2562,2020,13279000000.0,12469000000.0,1886000000.0,2701000000.0,9973000000.0,5943000000.0,
TSN,2018-09-29,1000000.0,5197000000.0,-470000000.0,5688000000.0,,-24000000.0,2682000000.0,12803000000.0,-291000000.0,40052000000.0,-727000000.0,1911000000.0,-1906000000.0,-3958000000.0,12329000000.0,270000000.0,933000000.0,36900000000.0,-3695000000.0,9739000000.0,6169000000.0,-14000000.0,3152000000.0,-431000000.0,2970000000.0,-48000000.0,-2000000.0,-427000000.0,102000000.0,2970000000.0,2973000000.0,-5000000.0,,-332000000.0,,,1723000000.0,2045000000.0,8000000.0,7962000000.0,34855000000.0,,-15000000.0,,2963000000.0,877000000.0,-144000000.0,,657000000.0,,-144000000.0,6759000000.0,181000000.0,4387000000.0,3152000000.0,-350000000.0,3513000000.0,-3000000.0,-44000000.0,-1102000000.0,3305000000.0,97000000.0,16298000000.0,45000000.0,1694000000.0,29109000000.0,5031000000.0,,-1200000000.0,"Tyson Foods, Inc.",USD,Consumer Defensive,Farm Products,,,2018,9873000000.0,657000000.0,1723000000.0,1763000000.0,-1102000000.0,2963000000.0,
TSN,2019-09-28,1000000.0,5063000000.0,-481000000.0,6990000000.0,,88000000.0,2374000000.0,13950000000.0,381000000.0,42405000000.0,224000000.0,2102000000.0,-3464000000.0,-4128000000.0,13655000000.0,484000000.0,1086000000.0,39550000000.0,-3931000000.0,10844000000.0,7282000000.0,-30000000.0,2855000000.0,-537000000.0,1980000000.0,214000000.0,-226000000.0,-252000000.0,99000000.0,1980000000.0,1993000000.0,-1000000.0,,1891000000.0,,,2173000000.0,2208000000.0,144000000.0,9830000000.0,37342000000.0,,-117000000.0,,2513000000.0,865000000.0,-157000000.0,,663000000.0,,-97000000.0,7037000000.0,403000000.0,4378000000.0,2855000000.0,-462000000.0,3929000000.0,-6000000.0,-55000000.0,1171000000.0,3481000000.0,102000000.0,18824000000.0,45000000.0,1926000000.0,32918000000.0,5513000000.0,,-1259000000.0,"Tyson Foods, Inc.",USD,Consumer Defensive,Farm Products,,,2019,11932000000.0,1656000000.0,2173000000.0,1254000000.0,1171000000.0,2513000000.0,
TSN,2020-10-03,,5901000000.0,-1070000000.0,7598000000.0,,-52000000.0,2664000000.0,15254000000.0,593000000.0,43185000000.0,41000000.0,548000000.0,-1423000000.0,-4324000000.0,15100000000.0,1420000000.0,1178000000.0,39451000000.0,-2419000000.0,10899000000.0,8128000000.0,-18000000.0,3734000000.0,-601000000.0,2061000000.0,982000000.0,191000000.0,-207000000.0,30000000.0,2061000000.0,2071000000.0,-201000000.0,,-672000000.0,,,1952000000.0,2167000000.0,132000000.0,10791000000.0,37284000000.0,,-179000000.0,,3874000000.0,826000000.0,86000000.0,,949000000.0,,305000000.0,6774000000.0,367000000.0,4433000000.0,3734000000.0,-485000000.0,3859000000.0,-1000000.0,-64000000.0,-1468000000.0,3677000000.0,108000000.0,19070000000.0,45000000.0,1876000000.0,34456000000.0,4234000000.0,,-1199000000.0,"Tyson Foods, Inc.",USD,Consumer Defensive,Farm Products,,,2020,11339000000.0,3649000000.0,1952000000.0,2675000000.0,-1468000000.0,3874000000.0,
TSN,2021-10-02,,6861000000.0,-714000000.0,9822000000.0,,125000000.0,4041000000.0,17723000000.0,981000000.0,47049000000.0,-802000000.0,1067000000.0,58000000.0,-4310000000.0,17502000000.0,2507000000.0,1195000000.0,42294000000.0,655000000.0,10549000000.0,8368000000.0,-22000000.0,4755000000.0,-636000000.0,3047000000.0,1171000000.0,-508000000.0,-67000000.0,41000000.0,3047000000.0,3060000000.0,-46000000.0,,-2047000000.0,,,2400000000.0,2106000000.0,131000000.0,8281000000.0,40188000000.0,,-172000000.0,,3840000000.0,1981000000.0,-567000000.0,,942000000.0,,684000000.0,6519000000.0,533000000.0,4486000000.0,4755000000.0,-428000000.0,4382000000.0,4000000.0,351000000.0,-2731000000.0,3481000000.0,109000000.0,18455000000.0,45000000.0,2225000000.0,36309000000.0,6325000000.0,,-1209000000.0,"Tyson Foods, Inc.",USD,Consumer Defensive,Farm Products,,,2021,9348000000.0,3497000000.0,2400000000.0,2631000000.0,-2731000000.0,3840000000.0,
TT,2018-12-31,,3786500000.0,-276700000.0,5732000000.0,,-68700000.0,1257800000.0,7022700000.0,234900000.0,12343800000.0,160400000.0,350600000.0,-629400000.0,-2683500000.0,9439800000.0,903400000.0,230700000.0,10809300000.0,-2571500000.0,5959500000.0,1730800000.0,-59800000.0,1534500000.0,-479500000.0,1337600000.0,-646000000.0,-213500000.0,-900200000.0,43100000.0,1337600000.0,1022900000.0,,,17600000.0,,,2748400000.0,2252000000.0,42100000.0,3740700000.0,8557300000.0,329800000.0,-964100000.0,,1407800000.0,317200000.0,-186900000.0,,857900000.0,,-71700000.0,3634700000.0,402400000.0,,1534500000.0,-221000000.0,1677800000.0,-45600000.0,99600000.0,-1378800000.0,2793700000.0,,10850100000.0,266400000.0,1705300000.0,17914900000.0,4315700000.0,,-284700000.0,Trane Technologies plc,USD,Industrials,Specialty Industrial Machinery,,,2018,4091300000.0,1416300000.0,2679200000.0,1042200000.0,-1378800000.0,1407800000.0,22100000.0
TT,2019-12-31,,4027700000.0,-288900000.0,9293800000.0,,-1493400000.0,1398900000.0,7267600000.0,238600000.0,13075900000.0,290100000.0,650300000.0,-1780000000.0,-2726000000.0,9730800000.0,1278600000.0,233400000.0,11388100000.0,-1181700000.0,5125700000.0,1821400000.0,-32200000.0,1687800000.0,-510100000.0,1410900000.0,400200000.0,-77800000.0,-750100000.0,72500000.0,1410900000.0,1160300000.0,,,1490400000.0,,,2250800000.0,2339900000.0,44800000.0,4922900000.0,9048200000.0,265800000.0,-1006600000.0,,1919500000.0,1502800000.0,3900000.0,,927800000.0,,-89600000.0,3323600000.0,4485800000.0,,1687800000.0,-242800000.0,1278600000.0,-9800000.0,93200000.0,270500000.0,2688500000.0,,13179900000.0,262800000.0,1381300000.0,20492300000.0,5238600000.0,,-205400000.0,Trane Technologies plc,USD,Industrials,Specialty Industrial Machinery,,,2019,5573400000.0,1355300000.0,2798100000.0,1665400000.0,270500000.0,1919500000.0,3800000.0
TT,2020-12-31,,3827500000.0,-305600000.0,6905600000.0,,-36500000.0,1288200000.0,6407700000.0,296800000.0,12454700000.0,-57900000.0,775600000.0,-376200000.0,-2350900000.0,8495300000.0,3289900000.0,244100000.0,10860900000.0,-2221500000.0,5342800000.0,1758500000.0,1884600000.0,1593800000.0,-507300000.0,854900000.0,2011300000.0,5900000.0,-250000000.0,64500000.0,854900000.0,991400000.0,,,-307500000.0,,,2252400000.0,2233700000.0,19400000.0,4496500000.0,8627200000.0,-122300000.0,-631500000.0,,1435000000.0,299900000.0,109000000.0,,809800000.0,,153000000.0,3286400000.0,174100000.0,,1593800000.0,-248700000.0,1189200000.0,68200000.0,75800000.0,884300000.0,2617700000.0,53600000.0,11729600000.0,263300000.0,1520200000.0,18156700000.0,4338900000.0,,-146200000.0,Trane Technologies plc,USD,Industrials,Specialty Industrial Machinery,,,2020,5272100000.0,2566700000.0,2202100000.0,1288800000.0,884300000.0,1435000000.0,100000.0
TTC,2018-10-31,,941011000.0,-688000.0,894637000.0,,,372397000.0,668916000.0,100458000.0,2618650000.0,36008000.0,,-127925000.0,-23937000.0,587252000.0,289124000.0,61277000.0,2245565000.0,337977000.0,225290000.0,271459000.0,,373085000.0,-85031000.0,271939000.0,-21132000.0,-10365000.0,-164530000.0,17243000.0,271939000.0,271939000.0,-6750000.0,,-19757000.0,,,193178000.0,484426000.0,,312549000.0,1677639000.0,,-23937000.0,83500000.0,364805000.0,76227000.0,-29770000.0,,73949000.0,,-11744000.0,105649000.0,10901000.0,,373085000.0,-19096000.0,358259000.0,-5937000.0,47460000.0,-252075000.0,56884000.0,,902068000.0,105601000.0,256575000.0,1570984000.0,532635000.0,38252000.0,-90124000.0,The Toro Company,USD,Industrials,Tools & Accessories,,,2018,312549000.0,362002000.0,185128000.0,274681000.0,-252075000.0,364805000.0,
