ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector
SLVM,2021-09-30,,423849788.4344146,-13204043.253408557,1345492007.5223317,,264080865.0681711,158448519.04090267,349907146.2153267,36971321.10954396,1198927127.4094968,-72622237.89374705,,235031969.91067228,-2148297837.329572,,174293370.94499293,48854960.037611656,1027274565.1151856,170332157.96897036,179574988.24635634,1635980959.09732,-2482360131.640808,171652562.29431123,,121477197.93135872,-124118006.5820404,-13204043.253408557,,,121477197.93135872,121477197.93135872,,11883638.9280677,1976645275.035261,,,621910437.2355429,191458627.17442405,,1815555947.3436763,775077338.9750822,,-2148297837.329572,,207303479.0785143,208623883.4038552,-18485660.55477198,421208979.7837329,452898683.5919135,,54136577.33897507,,95069111.4245416,,171652562.29431123,-13204043.253408557,454219087.9172543,-60738598.96567936,87146685.47249646,-505714856.60554767,353868359.19134927,,3264039492.2425947,2498204983.5448985,542686177.7150916,3613946638.4579215,1035196991.0672308,,-29048895.15749882,Sylvamo Corporation,USD,Basic Materials,Paper & Paper Products
SN.L,2020-09-30,,1221599390.4541562,-107828326.08478026,6365965985.562217,,,191088172.80847132,7205389030.39943,-46407127.68205733,1723205844.0763934,17061444.00075637,365797359.3762166,-191088172.80847132,-638780463.3883185,6767251148.460007,2404981146.346618,156965284.80695862,1424289345.1831417,1180651924.852341,3996472642.737172,1977762588.5676785,2729831.04012102,298916498.8932516,-85989677.76381211,237495300.49052867,972502308.0431132,142633671.84632325,,5459662.080242039,237495300.49052867,237495300.49052867,4094746.560181529,,650382245.3088329,,,1509596565.1869235,814172107.716094,,4377284072.834054,501606453.6222373,,-424488726.7388185,108510783.84481052,588278589.1460797,627861139.2278345,-30710599.201361462,,502288911.38226753,,105098495.04465924,2028264462.8099172,32757972.48145223,835328298.2770319,298916498.8932516,-25933394.881149683,2308072144.422322,2729831.04012102,-70293149.28311625,572582060.6653838,944521539.8818728,159695115.84707963,7825060676.506902,241590047.0507102,1216139728.373914,15030449706.906332,2303977397.86214,275712935.05222297,-174026728.80771497,Smith & Nephew plc,GBp,Healthcare,Medical Devices
SN.L,2020-12-31,,895000000.0,-79000000.0,4664000000.0,,,140000000.0,5279000000.0,-34000000.0,1262500000.0,12500000.0,268000000.0,-140000000.0,-468000000.0,4958000000.0,1762000000.0,115000000.0,1043500000.0,865000000.0,2928000000.0,1449000000.0,2000000.0,219000000.0,-63000000.0,174000000.0,712500000.0,104500000.0,,4000000.0,174000000.0,174000000.0,3000000.0,,476500000.0,,,1106000000.0,596500000.0,,3207000000.0,367500000.0,,-311000000.0,79500000.0,431000000.0,460000000.0,-22500000.0,,368000000.0,,77000000.0,1486000000.0,24000000.0,612000000.0,219000000.0,-19000000.0,1691000000.0,2000000.0,-51500000.0,419500000.0,692000000.0,117000000.0,5733000000.0,177000000.0,891000000.0,11012000000.0,1688000000.0,202000000.0,-127500000.0,Smith & Nephew plc,GBp,Healthcare,Medical Devices
SN.L,2021-04-03,,896500000.0,-8000000.0,4442000000.0,,,111500000.0,5331000000.0,9000000.0,1299500000.0,-26000000.0,588000000.0,-215500000.0,-445000000.0,4985000000.0,1387000000.0,147000000.0,1180000000.0,846000000.0,2991000000.0,1453000000.0,-2000000.0,119500000.0,-101500000.0,102500000.0,-186000000.0,,,3000000.0,102500000.0,102500000.0,1500000.0,,-50500000.0,,,1305000000.0,691500000.0,,2781000000.0,403000000.0,,-305000000.0,85500000.0,181500000.0,424000000.0,,,407000000.0,,-42000000.0,1494000000.0,,614000000.0,119500000.0,-21000000.0,1750000000.0,-1000000.0,0.0,-151000000.0,566000000.0,146000000.0,5602000000.0,177000000.0,1046000000.0,10933000000.0,2120000000.0,225000000.0,-87500000.0,Smith & Nephew plc,GBp,Healthcare,Medical Devices
SN.L,2021-07-03,,896500000.0,-8000000.0,4442000000.0,,,111500000.0,5331000000.0,9000000.0,1299500000.0,-26000000.0,588000000.0,-215500000.0,-445000000.0,4985000000.0,1387000000.0,147000000.0,1180000000.0,846000000.0,2991000000.0,1453000000.0,-2000000.0,119500000.0,-101500000.0,102500000.0,-186000000.0,,,3000000.0,102500000.0,102500000.0,1500000.0,,-50500000.0,,,1305000000.0,691500000.0,,2781000000.0,403000000.0,,-305000000.0,85500000.0,181500000.0,424000000.0,,,407000000.0,,-42000000.0,1494000000.0,,614000000.0,119500000.0,-21000000.0,1750000000.0,-1000000.0,0.0,-151000000.0,566000000.0,146000000.0,5602000000.0,177000000.0,1046000000.0,10933000000.0,2120000000.0,225000000.0,-87500000.0,Smith & Nephew plc,GBp,Healthcare,Medical Devices
SNA,2021-04-03,,578900000.0,-13300000.0,3052500000.0,,1700000.0,256700000.0,3876000000.0,59100000.0,1113200000.0,33500000.0,,-207200000.0,-1893600000.0,5282500000.0,904200000.0,24700000.0,843200000.0,2459600000.0,1161800000.0,564900000.0,-7800000.0,270000000.0,-66700000.0,192600000.0,-18800000.0,-4200000.0,-151900000.0,93000000.0,192600000.0,197600000.0,,,2400000.0,,,656800000.0,308900000.0,21900000.0,,534300000.0,,-388300000.0,,319300000.0,76300000.0,8300000.0,,130300000.0,,46900000.0,254600000.0,,419700000.0,270000000.0,-14300000.0,730100000.0,100000.0,17500000.0,-131000000.0,320700000.0,,2775600000.0,67400000.0,235000000.0,6673500000.0,1234100000.0,25400000.0,-19300000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories
SNA,2021-07-03,,611900000.0,-13600000.0,3149700000.0,,1700000.0,276100000.0,4003400000.0,62900000.0,1168300000.0,31900000.0,,-29700000.0,-1948600000.0,5423500000.0,965600000.0,25500000.0,878600000.0,2570600000.0,1177600000.0,574400000.0,-6100000.0,289700000.0,-66700000.0,208000000.0,61300000.0,4700000.0,-137400000.0,61800000.0,208000000.0,213200000.0,,,500000.0,,,651500000.0,322200000.0,22100000.0,,556400000.0,,-362700000.0,,238200000.0,78300000.0,-24400000.0,,112800000.0,,-49500000.0,255200000.0,,461100000.0,289700000.0,-14200000.0,760900000.0,700000.0,42000000.0,-147900000.0,321600000.0,,2766100000.0,67400000.0,279400000.0,6791600000.0,1222100000.0,27700000.0,-18300000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories
SNA,2021-10-02,,591300000.0,-13300000.0,2974300000.0,,-2200000.0,262400000.0,4047300000.0,60900000.0,1125000000.0,24500000.0,,-29700000.0,-2040600000.0,5552800000.0,735200000.0,24900000.0,849300000.0,2626700000.0,1171000000.0,570000000.0,-6700000.0,275700000.0,-66300000.0,196200000.0,-230400000.0,-36100000.0,-66500000.0,3600000.0,196200000.0,201500000.0,,,-249900000.0,,,659200000.0,315600000.0,22000000.0,,533700000.0,,-394800000.0,,186400000.0,89300000.0,-38500000.0,,108600000.0,,26600000.0,249600000.0,,467700000.0,275700000.0,-13200000.0,789600000.0,-1300000.0,-11200000.0,-385800000.0,309000000.0,,2511600000.0,67400000.0,265900000.0,6580900000.0,979700000.0,25700000.0,-16200000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories
SNA,2022-01-01,,600600000.0,-10000000.0,3053400000.0,,1700000.0,293200000.0,4181900000.0,64100000.0,1195200000.0,30900000.0,,-23800000.0,-2058100000.0,5699900000.0,779900000.0,18300000.0,892000000.0,2763700000.0,1116500000.0,566500000.0,-6800000.0,303200000.0,-76100000.0,223700000.0,44500000.0,-28900000.0,-75500000.0,4000000.0,223700000.0,229100000.0,,,300000.0,,,688100000.0,297400000.0,21900000.0,,594600000.0,,-343900000.0,,222700000.0,228300000.0,-20800000.0,,212500000.0,,-20400000.0,301700000.0,25700000.0,472700000.0,303200000.0,-11300000.0,803800000.0,-300000.0,8500000.0,-154100000.0,352100000.0,,2555900000.0,67400000.0,276600000.0,6759700000.0,982200000.0,26500000.0,-16300000.0,Snap-on Incorporated,USD,Industrials,Tools & Accessories
SNP,2020-12-31,100498000000.0,159003000000.0,672000000.0,455395000000.0,,6675000000.0,9956000000.0,741494000000.0,207000000.0,550280000000.0,16870000000.0,5259000000.0,1061000000.0,32932000000.0,531641000000.0,87559000000.0,34234000000.0,540996000000.0,701018000000.0,8620000000.0,980380000000.0,-3492000000.0,9284000000.0,-15739000000.0,8637000000.0,348000000.0,-21259000000.0,,,8637000000.0,9749000000.0,44183000000.0,69277000000.0,-71844000000.0,,,79296000000.0,42601000000.0,141364000000.0,83815000000.0,391277000000.0,,32932000000.0,,83879000000.0,238204000000.0,14641000000.0,,67687000000.0,,,31856000000.0,36146000000.0,55850000000.0,9284000000.0,-3323000000.0,151895000000.0,-781000000.0,30659000000.0,-83811000000.0,72636000000.0,189867000000.0,850947000000.0,121071000000.0,161656000000.0,1733805000000.0,522190000000.0,25054000000.0,-50217000000.0,China Petroleum & Chemical Corporation,USD,Energy,Oil & Gas Integrated
SNP,2021-03-31,98839000000.0,154252000000.0,2000000000.0,519979000000.0,,-525000000.0,30701000000.0,763717000000.0,7082000000.0,576982000000.0,6389000000.0,10790000000.0,-24052000000.0,642646000000.0,,99247000000.0,26536000000.0,548281000000.0,755094000000.0,8623000000.0,979230000000.0,-1666000000.0,28701000000.0,-15739000000.0,18543000000.0,11688000000.0,-13918000000.0,,,18543000000.0,23619000000.0,3566000000.0,62387000000.0,52780000000.0,,,56937000000.0,34132000000.0,146009000000.0,83737000000.0,422730000000.0,,642646000000.0,,-15578000000.0,284568000000.0,-30619000000.0,,98242000000.0,,,,21097000000.0,,28701000000.0,-3684000000.0,182477000000.0,204000000.0,-22509000000.0,51114000000.0,75851000000.0,196070000000.0,892418000000.0,121071000000.0,172427000000.0,1802144000000.0,559737000000.0,27422000000.0,-27417000000.0,China Petroleum & Chemical Corporation,USD,Energy,Oil & Gas Integrated
SNP,2021-06-30,112368000000.0,160388000000.0,4345000000.0,553436000000.0,,7359000000.0,33857000000.0,764208000000.0,7896000000.0,684730000000.0,343000000.0,11788000000.0,-41739000000.0,32209000000.0,555078000000.0,78114000000.0,27731000000.0,655218000000.0,724664000000.0,8609000000.0,986728000000.0,-3412000000.0,29512000000.0,-15739000000.0,21485000000.0,-21133000000.0,-32579000000.0,,,21485000000.0,25961000000.0,-20670000000.0,64052000000.0,-22901000000.0,,,81529000000.0,36761000000.0,142100000000.0,74400000000.0,524342000000.0,,32209000000.0,,63314000000.0,303487000000.0,-17150000000.0,,72070000000.0,,,30935000000.0,24554000000.0,55850000000.0,29512000000.0,-3975000000.0,199234000000.0,-656000000.0,63558000000.0,-42052000000.0,76316000000.0,201186000000.0,946656000000.0,121071000000.0,227528000000.0,1852964000000.0,623995000000.0,29989000000.0,-28606000000.0,China Petroleum & Chemical Corporation,USD,Energy,Oil & Gas Integrated
SNP,2021-09-30,113129000000.0,164516000000.0,3629000000.0,584662000000.0,,-878000000.0,30222000000.0,768412000000.0,5970000000.0,741638000000.0,5006000000.0,4452000000.0,-34040000000.0,647341000000.0,,90826000000.0,28228000000.0,715045000000.0,759802000000.0,8610000000.0,990952000000.0,-5115000000.0,26593000000.0,-19372000000.0,20727000000.0,12712000000.0,-15673000000.0,,,20727000000.0,24252000000.0,-1240000000.0,68224000000.0,2977000000.0,,,83849000000.0,38146000000.0,141623000000.0,89467000000.0,577122000000.0,,647341000000.0,,67987000000.0,322193000000.0,1142000000.0,,97602000000.0,,,,32464000000.0,,26593000000.0,-3898000000.0,198109000000.0,275000000.0,28483000000.0,-21510000000.0,77952000000.0,205456000000.0,977247000000.0,121071000000.0,231406000000.0,1887282000000.0,637842000000.0,27045000000.0,-32339000000.0,China Petroleum & Chemical Corporation,USD,Energy,Oil & Gas Integrated
SNX,2021-02-28,,304567000.0,-24171000.0,6804611000.0,,212000.0,117576000.0,2129298000.0,29754000.0,4939014000.0,9735000.0,193040000.0,-4041000.0,-371983000.0,904629000.0,1443748000.0,15614000.0,4797267000.0,1528755000.0,423989000.0,220293000.0,-149948000.0,141747000.0,-10269000.0,87822000.0,-124645000.0,427052000.0,-794000.0,174000.0,86933000.0,87822000.0,,,13618000.0,,,2643046000.0,162820000.0,,1496970000.0,4634447000.0,,-179973000.0,,24977000.0,62743000.0,126927000.0,,100586000.0,,-6128000.0,176554000.0,161101000.0,1596598000.0,141747000.0,-19505000.0,2556716000.0,1640000.0,-636045000.0,-147219000.0,83894000.0,,5596735000.0,54000.0,3116095000.0,7726033000.0,3968308000.0,36303000.0,-4253000.0,TD SYNNEX Corporation,USD,Technology,Information Technology Services
SNX,2021-05-31,,41508967.5,-3688803.3,912933231.6,,174900.69999999998,15709916.3,284439734.79999995,3969754.1,738545632.5,1176260.7999999998,20190249.3,-438071.4,-42538447.9,124495629.7,208931811.4,2003224.6,719146912.9,209169131.6,54024896.9,28311972.0,-3374057.7,19398719.6,-1318249.4,11740162.2,26888050.8,-6371706.899999999,-20302.1,293686.9,11584680.9,11740162.2,,,-8379975.499999999,,,344300665.79999995,22110247.9,,188812682.5,697036665.0,,-18305684.8,,35224900.099999994,3060825.3,-14957099.3,,12447330.999999998,,-4710591.6,21245706.3,21162480.3,202475743.6,19398719.6,-2364375.0,338538274.1,1525809.9999999998,46344650.3,-9424840.1,10710934.0,,744523402.9999999,6809.4,441732839.6,1028963137.8,538488613.0,4310224.1,-612972.1,TD SYNNEX Corporation,USD,Technology,Information Technology Services
SNX,2021-08-31,,39421634.2,-3240896.1,1210991388.1,,1215856.2,15968799.6,294858369.0,4026499.1,656610770.4,455094.9,10502995.1,585734.5,-44020753.4,135134056.2,510750900.4,1928573.4,637401074.6999999,221279397.3,53605109.99999999,27710979.4,-3374057.7,19209695.7,-1303747.9,11942300.499999998,301817071.4,24617620.3,-18284.5,441728.3,11791863.2,11942300.499999998,,,313781691.6,,,314214340.7,20211938.5,,506474218.9,617189136.1999999,,-19769705.8,,-7001954.699999999,3231060.3,-24222675.1,,12648838.8,,11747097.7,19973861.7,24596813.8,203738256.8,19209695.7,-2830440.6,361429333.2,-1293912.1,-33469840.3,309527329.79999995,12095764.2,,1030071809.0,6809.4,406330012.4,1324930178.0,505332257.3,5060897.399999999,-630121.7,TD SYNNEX Corporation,USD,Technology,Information Technology Services
SNX,2021-11-30,,118933610.9,-23927979.4,2236275558.4,,-202264.4,12318961.2,996943447.5,-2742548.9,1968580516.5,6800446.899999999,14333786.999999998,-119729175.8,-67757691.3,147773185.29999998,125339995.3,13224106.999999998,1932333575.9,-116569992.5,493968503.6,117344246.5,-2474712.5,36246940.6,-2422381.0,15061510.1,-385363365.4,-137319117.0,-1112580.2999999998,855336.2999999999,14968448.3,15061510.1,,,-325893218.29999995,,,1188996269.5,82686670.3,,501793134.7,1849646905.6,,-42394063.4,,70741595.6,377291.2,-106722591.3,,21597273.1,,-21534475.3,619544936.4,84267712.1,916915595.7,36246940.6,-11659836.499999998,837671581.4999999,-5328355.5,301231715.2,-331047555.79999995,150622667.0,,2491787070.5,12357.8,1517606690.6,3488730517.9999995,1794838675.4999998,,-5142484.1,TD SYNNEX Corporation,USD,Technology,Information Technology Services
SOL.JO,2021-03-31,,3745106950.0,-1236914900.0,13261180399.999998,,15762499.999999998,-474199050.0,18472262900.0,-174333250.0,6931843099.999999,1951019200.0,694306600.0,47035299.99999999,4676418500.0,12548967599.999998,3938229100.0,542040850.0,6169127249.999999,18159282700.0,,26597516400.0,,762715849.9999999,-2395900.0,-344189950.0,213487300.0,-453833900.0,,,-344189950.0,-299865800.0,743548649.9999999,1017185650.0,-1335714250.0,,,3806454600.0,1412824400.0,754330199.9999999,12248975699.999998,3186736149.9999995,,4676418500.0,,1697810399.9999998,2901308800.0,-307179600.0,,3704565800.0,,,312980200.0,1531484499.9999998,,762715849.9999999,-181457900.0,3750466200.0,-149617650.0,309953800.0,-1338110150.0,5001756500.0,1613449499.9999998,26263099200.0,1246876800.0,2168541700.0,45489692300.0,7258820399.999999,3090837099.9999995,-558812150.0,Sasol Limited,ZAc,Basic Materials,Specialty Chemicals
SOL.JO,2021-06-30,,21803491411.35752,-7201146391.488271,77204746570.95244,,91767081.14344317,-2760720869.119344,107542943596.97476,-1014943917.4464812,40356225740.2897,11358562235.61082,4042156390.206384,273832970.1320344,27225457633.63671,73058342776.56711,22927821689.526985,3155686386.360723,35915800217.92078,105720816433.79054,,154847038584.7968,,4440425522.368927,-13948596.333803358,-2003825983.8482249,1242893347.006794,-2642157800.282015,,,-2003825983.8482249,-1745776951.6728623,4328836751.6985,5921913280.348673,-7776342456.095372,,,22160648891.1678,8225267017.049096,4391605435.200615,71311831688.2451,18552734328.932182,,27225457633.63671,,9884415844.12255,16891016023.58672,-1788356877.32342,,21567466478.65658,,,1822127163.1842072,8916089603.896936,,4440425522.368927,-1056422638.1233176,21834692218.94629,-871053134.2135624,1804507883.604666,-7790291052.429175,29119530188.437374,9393278425.84284,152900108191.25754,7259143186.770926,12624947955.390335,264834657223.4329,42259842071.52929,17994423407.255478,-3253326560.697346,Sasol Limited,ZAc,Basic Materials,Specialty Chemicals
SOL.JO,2021-09-30,,21974283854.166664,1370048828.125,87752678385.41666,,-7261067.708333333,8103733723.958333,126899769531.25,1968895833.3333333,45825362630.20833,-2304051432.2916665,,-3714991536.458333,31229470052.08333,88112674479.16666,23518980468.75,2650289713.5416665,39091677734.375,124833804687.5,,176216177083.3333,,6733684895.833333,-10700520.833333332,5724014322.916666,-182673177.0833333,,,,5724014322.916666,6134837890.625,-26751302.08333333,4838928385.416666,-3056909505.208333,,,25571951822.916664,7687559895.833333,5001729166.666666,63880580729.16666,23851078776.041664,,31229470052.08333,,6070252604.166666,40564910156.25,,,26997414062.5,,,2065964843.75,10924467447.916666,,6733684895.833333,-1351705078.125,27737278645.83333,575917317.7083333,0.0,-3067610026.0416665,33173143229.166664,8230229166.666666,169360964843.75,7557625000.0,,301262463541.6666,61475256510.41666,21347539062.5,-3911422526.0416665,Sasol Limited,ZAc,Basic Materials,Specialty Chemicals
SOL.JO,2021-12-31,,22567085652.146103,1407008731.529457,90119988549.86247,,-7456950.041578712,8322348717.456663,130323153521.39703,2022010874.4322908,47061596654.51289,-2366207989.5093718,,-3815211123.904561,32071949657.775223,90489696283.50284,24153453655.728268,2721786765.17623,40146256668.585686,128201454999.0405,,180969973261.69003,,6915339985.927206,-10989189.534958102,5878431459.092945,-187601164.2039276,,,,5878431459.092945,6300337843.024372,-27472973.83739525,4969468496.129982,-3139375967.5046377,,,26261808162.220943,7894947738.757756,5136661165.483273,65603891639.48059,24494511002.36679,,32071949657.775223,,6234010234.759804,41659232584.91653,,,27725725196.69929,,,2121698522.3565536,11219177573.082582,,6915339985.927206,-1388170120.8981004,28485549158.83068,591453879.6136378,0.0,-3150365157.039596,34068057442.5894,8452256636.60206,173929827480.33008,7761507580.118979,,309389642167.2104,63133678820.44394,21923433122.241413,-4016941246.0820074,Sasol Limited,ZAc,Basic Materials,Specialty Chemicals
SOY.TO,2021-04-03,,23598653.09525464,-3367976.099492809,220244390.328632,,-10528859.862433126,2211217.9531716807,240403458.4867644,895503.9255193496,163394055.44361842,3652050.719099562,5871924.685611061,-16782436.0452998,1072558.743833808,-116480036.96241228,593330.3689293406,6329119.5720141735,157814861.39095393,134075351.35135137,3146067.393872021,174031508.9279511,-1802024.5952893768,5579194.0526644895,-2691233.238379768,1315714.027652331,395815.8827207671,-12199470.437017994,-4777332.453275898,2077443.201556312,-221121.7953171681,1315714.027652331,,1134724.6578197735,29891574.793302298,,,75024028.34711318,16292977.836448273,,67159646.77273674,139795402.3483638,,1072558.743833808,,-5520175.779893003,2392207.3230042383,-13844899.881887028,,5871137.775307441,,3101213.5065656914,103182039.74154104,236073.09108594456,26235589.52268464,5579194.0526644895,-1306271.1040088932,130109323.42110749,,5901827.277148614,22698427.70791357,22105884.249287847,,244253023.6920725,329575347.18265826,83935787.53560759,506475144.1673036,102063840.20009726,1453423.3307857986,-7315905.092753421,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods
SOY.TO,2021-07-03,,26336000.0,-6796000.0,336325000.0,,,-4569000.0,312070000.0,-3651000.0,202273000.0,2834000.0,7597000.0,-32379000.0,1363000.0,-149684000.0,479000.0,8910000.0,200046000.0,154408000.0,3998000.0,234112000.0,-568000.0,2227000.0,-609000.0,-918000.0,-275000.0,5118000.0,-666000.0,4550000.0,-1662000.0,-918000.0,,1442000.0,68544000.0,,,90197000.0,21577000.0,,155703000.0,175937000.0,,1363000.0,,-39147000.0,1971000.0,-64514000.0,,14147000.0,,1654000.0,153664000.0,100000.0,24966000.0,2227000.0,-1631000.0,229856000.0,,7420000.0,71251000.0,30242000.0,,402314000.0,435425000.0,115241000.0,742246000.0,137826000.0,8328000.0,-7306000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods
SOY.TO,2021-10-02,,23356000.0,-4362000.0,341814000.0,,,-105000.0,308266000.0,2929000.0,198479000.0,4397000.0,7734000.0,-17436000.0,1363000.0,-153466000.0,284000.0,8837000.0,194222000.0,153216000.0,3998000.0,246035000.0,-181000.0,4257000.0,-609000.0,-3034000.0,-195000.0,-3665000.0,-1576000.0,304000.0,-3782000.0,-3034000.0,,1442000.0,14238000.0,,,94101000.0,16487000.0,,169787000.0,175123000.0,,1363000.0,,5065000.0,605000.0,-1035000.0,,6235000.0,,-785000.0,151052000.0,,24150000.0,4257000.0,-2854000.0,230891000.0,,-9000.0,12176000.0,26947000.0,,412867000.0,436219000.0,113944000.0,749134000.0,135242000.0,597000.0,-18386000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods
SOY.TO,2022-01-01,,18404000.0,-3203000.0,329969000.0,,,-5646000.0,304984000.0,-3782000.0,204232000.0,-1399000.0,9760000.0,-23308000.0,1363000.0,-156082000.0,227000.0,8851000.0,206675000.0,152546000.0,3998000.0,266782000.0,-9000.0,-2443000.0,-609000.0,-1864000.0,-57000.0,,-405000.0,232000.0,-1864000.0,-1864000.0,,1442000.0,4377000.0,,,92961000.0,16793000.0,,214843000.0,185828000.0,,1363000.0,,19665000.0,,,,5930000.0,,13717000.0,148440000.0,,23240000.0,-2443000.0,-2624000.0,220143000.0,,0.0,3586000.0,24726000.0,,421990000.0,436463000.0,121430000.0,755119000.0,143393000.0,,-23308000.0,SunOpta Inc.,CAD,Consumer Defensive,Packaged Foods
SQM,2020-12-31,345459000.0,132511000.0,-16199000.0,2569258000.0,,-7933000.0,86135000.0,2123085000.0,17804000.0,513806000.0,-111634000.0,68955000.0,-18541000.0,7432000.0,1638267000.0,509102000.0,45863000.0,411472000.0,1902712000.0,41966000.0,1767343000.0,,102334000.0,-6202000.0,66993000.0,-128439000.0,,-325000.0,2435000.0,66993000.0,68331000.0,63542000.0,-3768000.0,-1974000.0,,,520558000.0,32387000.0,39493000.0,1899513000.0,381295000.0,,7432000.0,,1737000.0,67694000.0,,17883000.0,160847000.0,,,178407000.0,101111000.0,,102334000.0,-20312000.0,1093028000.0,-3459000.0,0.0,-108176000.0,254944000.0,100642000.0,2655885000.0,477386000.0,203952000.0,4818463000.0,475882000.0,,-95534000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals
SQM,2021-03-31,297275000.0,136643000.0,-14674000.0,2637252000.0,,18343000.0,95714000.0,2148451000.0,26000000.0,528477000.0,-86911000.0,47232000.0,4041000.0,6898000.0,1661732000.0,537538000.0,52612000.0,418089000.0,1928872000.0,41966000.0,1785794000.0,,110388000.0,-77285000.0,67972000.0,28436000.0,,-325000.0,2435000.0,67972000.0,69714000.0,42044000.0,513000.0,-8990000.0,,,515556000.0,24635000.0,39849000.0,1887878000.0,391834000.0,,6898000.0,,34132000.0,129764000.0,,18178000.0,155899000.0,,,177613000.0,216989000.0,,110388000.0,-19219000.0,1069894000.0,-3182000.0,0.0,-6555000.0,260782000.0,85038000.0,2695262000.0,479821000.0,193065000.0,4883562000.0,514596000.0,,-66711000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals
SQM,2021-06-30,702879000.0,185904000.0,-36073000.0,3759936000.0,,-3921000.0,126990000.0,3201942000.0,36079000.0,587995000.0,54606000.0,42137000.0,-506500000.0,-24219000.0,1648137000.0,1242853000.0,52929000.0,424932000.0,2983804000.0,41966000.0,1781008000.0,,163063000.0,-77285000.0,89801000.0,705315000.0,,-325000.0,1098204000.0,89801000.0,90911000.0,-412361000.0,-8304000.0,-2032000.0,,,622719000.0,29248000.0,38020000.0,1898493000.0,402091000.0,,-24219000.0,,197770000.0,151872000.0,,72265000.0,196551000.0,,,176172000.0,95859000.0,,163063000.0,-18596000.0,1095626000.0,-4842000.0,0.0,1018887000.0,266016000.0,61604000.0,2777275000.0,1578024000.0,226680000.0,6017237000.0,581318000.0,,-100388000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals
SQM,2021-09-30,746132000.0,224787000.0,-42472000.0,4476574000.0,,-4912000.0,152370000.0,3285509000.0,43808000.0,661551000.0,24772000.0,45021000.0,-158245000.0,-46324000.0,1754133000.0,1865043000.0,55638000.0,466709000.0,3068044000.0,34596000.0,1921012000.0,,194842000.0,-90142000.0,106103000.0,622190000.0,,-325000.0,,106103000.0,108562000.0,-27643000.0,3336000.0,690658000.0,,,649859000.0,29982000.0,38826000.0,2589065000.0,436764000.0,,-46324000.0,,186947000.0,120755000.0,,40825000.0,143640000.0,,,182869000.0,103608000.0,,194842000.0,-19197000.0,1111932000.0,-6703000.0,0.0,600191000.0,229678000.0,54647000.0,3489003000.0,1577700000.0,259955000.0,6813338000.0,622700000.0,,-117543000.0,Sociedad Química y Minera de Chile S.A.,USD,Basic Materials,Chemicals
SRE,2020-12-31,,1163000000.0,-61000000.0,4511000000.0,,-13000000.0,621000000.0,20226000000.0,189000000.0,3171000000.0,-103000000.0,1530000000.0,-1862000000.0,-500000000.0,13673000000.0,960000000.0,415000000.0,2489000000.0,18422000000.0,1602000000.0,40546000000.0,-64000000.0,682000000.0,-352000000.0,461000000.0,-2561000000.0,-315000000.0,-1000000.0,1000000.0,414000000.0,432000000.0,-483000000.0,,-1248000000.0,,,2114000000.0,57000000.0,1561000000.0,20881000000.0,2008000000.0,,-500000000.0,,962000000.0,2531000000.0,-35000000.0,1822000000.0,5933000000.0,,551000000.0,202000000.0,1129000000.0,,682000000.0,-263000000.0,308000000.0,2000000.0,73000000.0,-1663000000.0,12268000000.0,13829000000.0,41689000000.0,7053000000.0,1359000000.0,66623000000.0,6839000000.0,136000000.0,-1363000000.0,Sempra,USD,Utilities,Utilities—Diversified
